fik_C1,fik_C2,fik_C3,fik_C4,DisplayName,Year,ExhibitionTitle,IsFuzzy
1.0,0.0,0.0,0.0,georges braque,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,edward steichen,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,robert e. locher,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,luke swank,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,george bellows,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,eskil sundahl,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,uno åhrén,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,thomas adams,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,georges-pierre seurat,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,camille pissarro,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,joseph stella,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,monroe bengt bowman,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,gertrude vanderbilt whitney,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,yasuo kuniyoshi,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,maurice utrillo,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,merton clivette,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,e. webb,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,paul artaria,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,kimon nicolaides,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,h.n.,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,walt kuhn,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,w.j. duiker,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,carl weidemeyer,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,william merritt chase,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,emma h. little,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,henri de toulouse-lautrec,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,honoré daumier,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,aleksandr rodchenko,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,ernest lawson,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,isaburo ueno,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,wassili luckhardt,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,chaim soutine,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,jan matulka,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,frederic remington,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,betram goodman,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,arthur gerlach,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,leendert cornelis van der vlugt,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,gerrit rietveld,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,karl knaths,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,i.l. emerson,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,anna glenny,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,j. j. pieter oud,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,paul nelson,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,mamoru yamada,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,édouard manet,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,otto eisler,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,arthur b. davies,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,frank lloyd wright,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,james ensor,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,paul kleinschmidt,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,josé clemente orozco,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,arnold friedman,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,george barnard,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,francis portzline,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,jean-baptiste-camille corot,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,john singer sargent,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,raymond hood,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,hugo gellert,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,ernst may,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,mary ann kimball,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,berenice abbott,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,alfred clauss,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,e.b. walker,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,alfons anker,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,gino severini,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,vasily kandinsky,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,homer dodge martin,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,giorgio de chirico,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,paul manship,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,sven markelius,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,henri rousseau,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,h.l. de koninck,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,roger de la fresnaye,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,abbott henderson thayer,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,thurman rotan,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,henry billings,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,william littlefield,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,erich mendelsohn,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,richard neutra,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,mckendree tucker,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,yun gee,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,albert frey,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,frank duveneck,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,benjamin kopman,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,george biddle,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,william rittase,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,emeline morton,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,james mcneill whistler,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,george luks,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,john quincy adams ward,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,john sloan,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,raymond unwin,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,max beckmann,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,augustus john,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,john henry twachtman,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,j. alden weir,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,mordi gassner,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,jean charlot,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,stein clarence,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,le corbusier (charles-édouard jeanneret),1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,marie laurencin,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,w. stuart thompson,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,jane berlandina,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,rockwell kent,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,jonnie e. berry,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,jules pascin,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,john la farge,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,joseph pollet,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,mary cassatt,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,ahron ben-shmuel,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,niles spencer,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,harold cash,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,byron thomas,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,walter gropius,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,george platt lynes,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,joaquín labayen,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,bohuslav fuchs,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,johannes brinkman,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,max ernst haefeli,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,henry wright,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,otto dix,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,joseph pickett,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,edward biberman,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,lois welzenbacher,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,frederick ackerman,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,george inness,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,moïse kisling,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,alvar aalto,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,eleanor l. coward,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,mary r. wilson,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,e.p. davis,1932,"American Folk Art: The Art of the Common Man in America, 17501900",False
1.0,0.0,0.0,0.0,oscar stonorov,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,franklin chenault watkins,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,george howe,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,josé manuel aizpúrua,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,andré lurçat,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,philip reisman,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,robert mallet-stevens,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,thomas hart benton,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,franz marc,1932,A Brief Survey of Modern Painting,False
1.0,0.0,0.0,0.0,stella f. simon,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,frederick kiesler,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,luigi figini,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,bernard karfiol,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,raoul dufy,1932,Summer Exhibition: Painting and Sculpture,False
1.0,0.0,0.0,0.0,albert howell,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,robert henri,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,robert laurent,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,philip johnson,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,ralph albert blakelock,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,gabriel guevrekian,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,hans schmidt,1932,Modern Architecture: International Exhibition,False
1.0,0.0,0.0,0.0,thomas m. wood,1932,Murals by American Painters and Photographers,False
1.0,0.0,0.0,0.0,jo davidson,1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,sarkis katchadourian,1932,Persian Fresco Painting,False
1.0,0.0,0.0,0.0,"george overbury (""pop"") hart",1932,"American Painting and Sculpture, 18621932",False
1.0,0.0,0.0,0.0,lovis corinth,1932,Summer Exhibition: Painting and Sculpture,False
0.0,1.0,0.0,0.0,glenn o. coleman,1932,"Murals by American Painters and Photographers|American Painting and Sculpture, 18621932",True
0.0,1.0,0.0,0.0,stuart davis,1932,"Murals by American Painters and Photographers|American Painting and Sculpture, 18621932",True
0.0,1.0,0.0,0.0,ernest fiene,1932,"Murals by American Painters and Photographers|American Painting and Sculpture, 18621932",True
0.0,1.0,0.0,0.0,stefan hirsch,1932,"Murals by American Painters and Photographers|American Painting and Sculpture, 18621932",True
0.08538845473775994,0.15458269559990961,0.204455977945249,0.5555728717170815,morris kantor,1932,"American Painting and Sculpture, 18621932|Murals by American Painters and Photographers|Summer Exhibition: Painting and Sculpture",True
0.0,1.0,0.0,0.0,reginald marsh,1932,"Murals by American Painters and Photographers|American Painting and Sculpture, 18621932",True
0.0,1.0,0.0,0.0,georgia o'keeffe,1932,"Murals by American Painters and Photographers|American Painting and Sculpture, 18621932",True
0.0,1.0,0.0,0.0,henry varnum poor,1932,"Murals by American Painters and Photographers|American Painting and Sculpture, 18621932",True
0.0,1.0,0.0,0.0,charles sheeler,1932,"Murals by American Painters and Photographers|American Painting and Sculpture, 18621932",True
0.08495405628953133,0.15380418599765003,0.2093157829681269,0.5519259747446917,maurice sterne,1932,"American Painting and Sculpture, 18621932|Murals by American Painters and Photographers|Summer Exhibition: Painting and Sculpture",True
0.0,0.0,0.0,1.0,peter blume,1932,"Summer Exhibition: Painting and Sculpture|American Painting and Sculpture, 18621932",True
1.0,0.0,0.0,0.0,pierre bonnard,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
0.0,0.0,0.0,1.0,charles burchfield,1932,"Summer Exhibition: Painting and Sculpture|American Painting and Sculpture, 18621932",True
1.0,0.0,0.0,0.0,paul cézanne,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
1.0,0.0,0.0,0.0,marc chagall,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
1.0,0.0,0.0,0.0,hilaire-germain-edgar degas,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
0.10877577501874681,0.03395640075906819,0.7207254617069668,0.1365423625152182,charles demuth,1932,"A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture|American Painting and Sculpture, 18621932",True
1.0,0.0,0.0,0.0,andré derain,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
0.07569682493949492,0.022842626383729865,0.805232651469292,0.09622789720748315,preston dickinson,1932,"A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture|American Painting and Sculpture, 18621932",True
0.0,0.0,1.0,0.0,thomas eakins,1932,"A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture|American Painting and Sculpture, 18621932",True
0.0,0.0,0.0,1.0,jacob epstein,1932,"Summer Exhibition: Painting and Sculpture|American Painting and Sculpture, 18621932",True
1.0,0.0,0.0,0.0,paul gauguin,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
1.0,0.0,0.0,0.0,vincent van gogh,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
0.0,0.0,0.0,1.0,edward hopper,1932,"Summer Exhibition: Painting and Sculpture|American Painting and Sculpture, 18621932",True
1.0,0.0,0.0,0.0,paul klee,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
0.0,0.0,0.0,1.0,gaston lachaise,1932,"Summer Exhibition: Painting and Sculpture|American Painting and Sculpture, 18621932",True
1.0,0.0,0.0,0.0,fernand léger,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
0.14073121243319772,0.045469325312699385,0.6392755734897245,0.1745238887643784,john marin,1932,"A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture|American Painting and Sculpture, 18621932",True
1.0,0.0,0.0,0.0,henri matisse,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
0.0,0.0,0.0,1.0,henry lee mcfee,1932,"Summer Exhibition: Painting and Sculpture|American Painting and Sculpture, 18621932",True
1.0,0.0,0.0,0.0,amedeo modigliani,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
1.0,0.0,0.0,0.0,piet mondrian,1932,A Brief Survey of Modern Painting|Summer Exhibition: Painting and Sculpture,True
0.0,0.0,0.0,1.0,isamu noguchi,1932,"Summer Exhibition: Painting and Sculpture|American Painting and Sculpture, 18621932",True
